"","job_title","company_name","job_location","job_description"
"635","Admitting Representative - Sunday, 6am-2pm - 7 hours","NYU Langone","New York, NY","Part-time, TemporaryNYU Langone Health is a world-class, patient-centered, integrated academic medical center, known for its excellence in clinical care, research, and education. It comprises more than 200 locations throughout the New York area, including five inpatient locations, a children's hospital, three emergency rooms and a level 1 trauma center. Also part of NYU Langone Health is the Laura and Isaac Perlmutter Cancer Center, a National Cancer Institute¿designated cancer center, and NYU School of Medicine, which since 1841 has trained thousands of physicians and scientists who have helped to shape the course of medical history. For more information, go to nyulangone.org, and interact with us on Facebook, Twitter, YouTube and Instagram.

Position Summary:
We have an exciting opportunity to join our team as an Admitting Representative. This part time role is scheduled to work on Sundays, 6am-2pm.
In this role, the successful candidate accurately review, obtain and record all pertinent patient demographics and financial information, and provide and explain necessary information to patients, to facilitate their safe, efficient, and sensitive entry to care, in compliance with applicable standards, while ensuring accurate and through data are available for subsequent use and each patient encounter.

Job Responsibilities:
Registers patients accurately, completely, & thoroughly. Validates patient identity using key identifiers and established procedures, reviews all previously obtained information for accuracy and completeness. Demonstrates effective interview skills & how to obtain complete & accurate data at a simple IP or OP or ED sign-in & full registration. Demonstrates by performance and explanation an understanding of the purposes for data obtained & verified at registration. Understands registration & insurance terminology, & how it may be understood by patients & other customers. Reports problems with department processes or technologies.
Collects and verifies all necessary financial information for medical center services. Demonstrates by performance an understanding of the way in which third party payers (government, commercial, & others) provide health insurance to subscribers & pay for our services. Gathers and reviews all relevant data, including insurance cards and documents, to ensure correct reimbursement is obtained for medical center services. Selects correct financial classes & codes for each payer & plan, assigning or verifying primary & secondary payers correctly. Understands the notification of admission & verification of insurance eligibility and benefits & authorization, and implements these processes when necessary, using integrated online tools or by use of payer websites or phone.
Collects patient payments due at the time of service, efficiently, effectively, and courteously. Demonstrates an understanding of patient payments owed at admission, why collection at TOS is important, & the different forms of payments we collect. Defines self-pay, co-pay, co-insurance, deductible, out of pocket limits, & related terms. Determines method of payment, starts conversations about payment with patients, & processes payment transactions, securely and with appropriate receipts, data entry, logs, and records of amounts collected or reasons for not collecting.
Consistently uses all appropriate forms for each registration area & registration type. Provides and explains all required information to patients about their hospital experience, our services, and their rights. Obtains all required signatures. Demonstrates by explanation & performance a clear understanding of how to discuss safety & security of valuables & other patient belongings, as well as refer patients for discussion about other safety & security issues.
Provides effective and sensitive customer service. Can define patients, families, physicians, billing, main departments with whom we interact regularly, & patient care units as customers, & list one value we create for each. Demonstrates by performance an understanding of good customer service, by assessing customer needs, providing quality service, & adjusting service based on customer satisfaction, seeking help as needed from experienced staff or department leadership. Knows when & how to escalate questions & concerns about specific individual & family needs.
Communicates effectively, courteously, & empathically with patients, families, & all internal & external customers of Patient Access. Demonstrates by performance a basic understanding of the patient experience of registration & entry into acute hospital care, so the registrar can provide efficient, effective, courteous, empathic & fastest possible entry into care for the patient. Demonstrates by performance an understanding of the specific concerns, & means of addressing them, that may be experienced by children & their parents/guardians when the child is entering care or when the adult or other family member is entering care. Provides sensitive and professional assistance to all patients and visitors, concerned about the specific needs of all our customers, including LGBT clients, deaf or HOH clients; and clients with limited English proficiency (LEP.) Is pleasant, courteous & professional when dealing with all internal or external customers, and communicates with them effectively & in a timely way. Responds to telephone & in-person requests for assistance with courtesy, professionalism, & sensitivity, following established procedures. Sends information to customers, using computer, mail, telephone, or fax.
Uses good judgment & initiative, communicates effectively, & adapts to variations in workloads, assignments, & inter-personal situations as needed. Takes responsibility for accomplishing work within accepted timeframes; accepts responsibility for own actions, for those of the team or department; tries to learn from mistakes. Brings issues that must be brought to the attention of department management immediately or at the first available opportunity, as appropriate.
Accurately & thoroughly completes assigned tasks according to department and medical center standards, and helps colleagues as a reliable member of the team providing service to patients and other customers. Demonstrates ability to perform more than one activity at a time. Explains in simple terms the major goals & priorities of the department. Keeps track of details to ensure work is performed accurately & completely. Identifies quality standards for specific assignments & ensures that quality standards are met. Reports quality issues to appropriate individuals for corrective action. Consistently completes & submits all logs & records, keeps them up-to-date & readily accessible.
Understands & performs ethically & effectively within established policies & procedures, in compliance with mandated standards for the Medical Center. Demonstrates by performance an understanding of relevant policies & procedures for the Medical Center, the division of finance, & Patient Access, can find correct policies, & can apply them. Abides by a clear code of ethics & behavior; chooses an ethical course of action when necessary & encourages others to do the same. Demonstrates by performance an understanding of the ethical, regulatory, & accreditation environment affecting Patient Access & the Medical Center, & ensures compliance within the department & the Medical Center, using all available means. Observes policy & procedures to protect patients privacy & rights as a patient in compliance with HIPAA & all relevant laws, regulations, & standards.
Minimum Qualifications:
To qualify you must have a HS Diploma or equivalent. Minimum 1 -2 years of related office or retail experience including direct customer contact and service, or equivalent combination of education and experience. Verbal & reading skills, basic arithmetic skills; basic familiarity with computers; good interpersonal skills.

Preferred Qualifications:
One year of health care registration or billing experience. College degree or coursework.

Qualified candidates must be able to effectively communicate with all levels of the organization.
NYU Langone Health provides its staff with far more than just a place to work. Rather, we are an institution you can be proud of, an institution where you'll feel good about devoting your time and your talents.
NYU Langone Health is an equal opportunity and affirmative action employer committed to diversity and inclusion in all aspects of recruiting and employment. All qualified individuals are encouraged to apply and will receive consideration without regard to race, color, gender, gender identity or expression, sex, sexual orientation, transgender status, gender dysphoria, national origin, age, religion, disability, military and veteran status, marital or parental status, citizenship status, genetic information or any other factor which cannot lawfully be used as a basis for an employment decision. We require applications to be completed online.
If you wish to view NYU Langone Health's EEO policies, please click here. Please click here to view the Federal ""EEO is the law"" poster or visit https://www.dol.gov/ofccp/regs/compliance/posters/ofccpost.htm for more information. To view the Pay Transparency Notice, please click here.
Required Skills
Required Experience"
"637","Summer College Intern","New York City DEPARTMENT OF FINANCE","Manhattan, NY","$15.00 - $17.50 an hourTemporary, InternshipNYC Department of Finance (DOF) is responsible for administering the tax revenue laws of the city fairly, efficiently, and transparently to instill public confidence and encourage compliance while providing exceptional customer service.
Property Valuation & Tax Mapping is responsible for the valuation of more than one million properties in the City of New York and overseeing assessments and valuations in a fair and equitable manner as part of the City’s real property tax system. The valuations enable the efficient and effective collection of the majority of revenues for the City of New York.
The Geospatial Data Intelligence Group (GDIG) in the Department of Finance is tasked with conducting mass assessment of the New York City building stock using GIS, remote sensing, and analytic software. GDIG would like to hire an undergraduate intern to help with an innovative project that is important to the business goals of our group. Using existing photographs, we need to create a visual inventory, classification, and data library of the full range of façade attributes of our 1,000,000 buildings such as style and building materials. We have determined that the most likely analytic tool to successfully perform this attribute extraction task is a Machine Learning tool called Convoluted Neural Networks.
The selected candidate will assist the Data Intelligence Group with special projects that include the following:Assist in an innovative project using Machine Learning to describe and extract information about the building stock of New York City.Specifically, the student will lead the effort to create a comprehensive visual training dictionary of buildings and their attributes that can be applied to Machine Learning tools and the entire building stock of New York City.Interact on a daily basis with geospatial scientists and assessors to structure and implement the project, participate in weekly meetings and activities to learn more about GIS and geospatial analytics as it applies to urban areas and will have a valuable portfolio piece at the end of the project that may be used for years to come.
Minimum Qual Requirements
As of June of the Program year the prospective interne must be a student matriculated in a college or be a recent college graduate (winter/spring term of the Program year).

NOTE: Appointment to this title is only valid for the duration of the Program, June - August each year.
Preferred Skills
Self-motivation, and organization skillsInterest, knowledge or skills in the urban or built environmentSome skill with GIS software, tools, and scriptingSome statistical or data science background courseworkFacility with some software graphics packagesFamiliarity or facility with Machine Learning concepts
SPECIAL SKILLS/AREA OF STUDY:
Professional interests in city government, and fields like urban science, architecture, construction, civil engineering, analytics/data science, social science, art history, or geography.
Additional Information
In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire.
To Apply
Click the ""Apply Now"" button.
While we appreciate every applicant's interest, only those under consideration will be contacted.
Hours/Shift
Unless otherwise indicated, all positions require a five-day workweek.
Work Location
66 John Street, New York, NY
(Current location but could be subject to change)
Residency Requirement
New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview."
"638","Data Scientist","data245","Bannockburn, IL","$75,000 - $125,000 a yearPart-time, Contract, InternshipSr. Machine Learning/Data Scientistdata245, Bannockburn, IL seeks data scientists.We are open to all levels of experience (down to an intern) as we are building a team around new initiatives.You will be developing state of the art algorithms to power various aspects of highly complex business modelsYou can articulate and understand a business problem, identify challenges, formulate the machine learning problem or NLP problems and provide/prototype solutionsYou will provide technical leadership, identify and understand key business challenges and opportunities, and develop end-to-end software solutions using machine learning/NLP and optimization methods.You will collaborate extensively with internal and external partners, program management, and, at a senior level, the engineering team to ensure that solution meet business needs, permit valid inferences and have functional feasibilityYou will collect and manipulate large volumes of data; build new and improved techniques and/or solutions for data collection, management, and usageYou will communicate results in a comprehensible manner to all levels of the company (field teams up to Snr. Management) - this will require client facing in the future - but not initiallyYou will brainstorm with other team members and leadership - who has 30 plus years experience in the industry that requires the solution.Requirements:PHD or MS in Statistics, Machine Learning, or Computer Science (or technical degree with commensurate industry experience)Ideally the Senior position will possess at least 3 years of relevant work - or academic academic experience, as a Data Scientist / Machine Learning professional.Expertise in NLP a bonusStrong algorithmic design skillsOther positions require less tenure, but the same relevant ML understanding.Previous hands on experience, or thesis dedicated to the sameDeep understanding of classic machine learning and deep learning theory, and extensive hands-on experience putting it into practiceExcellent understanding of machine learning algorithms, processes, tools and platforms including CNN, RNN, NLP, tensorflow, keras, etc.Python proficiency is mustApplied experience with machine learning on large datasets\sparse data with structured and unstructured data.Experience with deep learning, and their optimizations for efficient implementation.Great communication skills, ability to explain predictive analytics to non-technical audience (not client facing yet, and no sales)Experienced in predictive modelling.Execute analytical experiments methodically while outputting reproducible research.Excited to change an industry struggling to control costs.Good to have – Familiar with one or more programming languages e.g. C++ / Java / Android / iOS"".Job Types: Full-time, Part-time, Internship, ContractSalary: $75,000.00 to $125,000.00 /yearEducation:Master's (Preferred)Work authorization:United States (Preferred)Hours per week:30-39Overtime often available:NoContract Length:More than 1 yearTypical end time:5PM"
"639","Data Scientist","ConocoPhillips","Houston, TX 77088 (Northwest area)","Data Scientist - 00RYU
Description

Our Company
ConocoPhillips is the world’s largest independent E&P company based on production and proved reserves. Headquartered in Houston, Texas, ConocoPhillips had operations and activities in 16 countries, $70 billion of total assets, and approximately 10,800 employees as of Dec. 31, 2018. Production excluding Libya averaged 1,242 MBOED in 2018, and preliminary proved reserves were 5.3 billion BOE as of Dec. 31, 2018.
Employees across the globe focus on fulfilling our core SPIRIT Values of safety, people, integrity, responsibility, innovation and teamwork. And we apply the characteristics that define leadership excellence in how we engage each other, collaborate with our teams, and drive the business.
Description
The successful candidate will be responsible for Investigating, proposing, designing and implementing analytic solutions based on machine learning/statistical techniques that promote data-driven decision-making, opportunity creation, improved operational processes and margins.
Note that the Analytics Innovation Center of Excellence (AICOE) will be willing to consider candidates who wish to rotate to the AICOE on a shorter-term, multi-functional assignment for ~18-24 months as well as those candidates who wish to make a longer-term transfer into the advanced analytics area within the IT organization.
Responsibilities may include:
Explore and examine data from multiple diverse data sources
Data cleanup, normalization and transformation
Help build workflows for extraction, transformation and loading of different data from a variety of sources and enable linking them to existing systems and datasets
Discover hidden insights/embedded patterns and enable business stakeholders to make more informed decisions
Help evaluate outside analytic vendors and match them with potential problems the AICOE is trying to tackle
Develop and understand the E&P workflow to be able to enthusiastically suggest analytical and machine learning opportunities
Apply methods of conceptual modeling, statistical analysis, predictive modeling and optimization design
Ensure consistent application of data analytics methods to explore, analyze, visualize and model data when solving problems
Collaborate in deploying systems that discover hidden insights/embedded patterns and enable business stakeholders to make more informed decisions
Apply process optimization based on historical data
Hypothesis testing: be able to develop hypothesis and test with careful experiments
Invest in self-learning new techniques in the advanced analytics field and find innovative ways to apply when solving problems
Partner with ConocoPhillips teams to deploy analytics/data-related initiatives
Improve personal knowledge and performance to sustain and enhance professional development
Qualifications

Basic/Required:
Legally authorized to work in the United States
Master’s degree in MIS, Computer Science, Data Science, Statistics, Mathematics, Physics, Engineering or other quantitative discipline
1+ years of experience in applying data preparation, exploration and visualization techniques within the oil-gas domain
6+ months of experience applying machine learning algorithms to business problems
6+ months of experience in using at least one example of an analytical tool, such as Statistica, R, Python, or JMP, in order to tackle a business problem
Preferred:
3+ years of experience in a Petro-technical discipline
Good social, organizational, and analytical skills
Aptitude for learning technologies, program languages, and statistical processes
Ability to visualize and communicate ideas in a concise manner
Works well independently and as a team member
Copes well with workload pressure and deadlines
Good awareness of Advanced Analytics vendor and tool landscape
Ability to articulate potential value of analytic solutions
Listens and invites dialogue to gain a shared understanding
Able to establish relationships with stakeholders
Able to seek opportunities to collaborate and achieve business goals
Inspires continuous improvement and innovative thinking
Ability to be sensitive to the potential business and personal impact from adoption of machine learning and AI
Takes ownership of actions and follows through on commitments by courageously dealing with important problems, holding others accountable, and standing up for what is right
Delivers results through realistic planning to accomplish goals
Generates effective solutions based on available information and makes timely decisions that are safe and ethical
To be considered for this position you must complete the entire application process, which includes answering all prescreening questions and providing your eSignature on or before the requisition closing date of March 25, 2019.
Candidates for this U.S. position must be a U.S. citizen or national, or an alien admitted as permanent resident, refugee, asylee or temporary resident under 8 U.S.C. 1160(a) or 1255(a) (1). Individuals with temporary visas such as A, B, C, D, E, F, G, H, I, J, L, M, NATO, O, P, Q, R or TN or who need sponsorship for work authorization in the United States now or in the future, are not eligible for hire.ConocoPhillips is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, national origin, age, disability, veteran status, gender identity or expression, genetic information or any other legally protected status.
Job Function: Information Management-Information Technology
Job Level: Individual Contributor/Staff Level
Primary Location: NORTH AMERICA-USA-TEXAS-HOUSTON
Organization: ANALYTICS INNOVATION
Line of Business: Corporate Staffs
Job Posting:Mar 11, 2019, 10:25:13 AM"
"640","Data Scientist","Motiion Inc","United States","Motiion is a technology and data company for the food industry. We believe in transparency, diversity, merit and fostering a culture of accountability, personal impact and career growth.
As a member of the first product engineering team at Motiion you have will have a unique opportunity to turning previously scattered and inconsistently structured data into directly actionable food industry insights to reduce waste, increase freshness and much more.
You have a proven track record of reading data and making solid conclusions. You know both the art and science of analytics - now only do you know how to find answers in the data, you also know which questions should be asked in the first place and what data might could help us further bolster our conclusions. You love engaging with customers, learn about their challenges and then dive into the data to see how to solve them!
We are building a product engineering team with a breadth of combined experiences so that we can collaboratively build great products. There are no hard requirements on specific educational background, technology, experience or geographical location. We are however looking for specific traits in the people we work with. You might not yet be able to check all of the boxes, but at least you aspire to do so!
Some signs of a great candidate
Toolbox oriented. Whether your background is in mathematics, statistics, machine learning, artificial intelligence, or something else, you have enough experience to intuitively shortlist tools and approaches from most of these disciplines.
Understanding business and customer needs. You believe in creating models that will help the company and make short- and long-termimpact, focusing on“bang-for-the-buck”.
Performance recognized by your peers. Past colleagues would love to work with you again.
Starter and finisher. You often identify a problem, design a solution and bring it to a state of completion - alone or with collaborators. You’ve worked with developers in the past, hope to continue doing so, but you would get far even without technical help.
Work hard and smart. Your work ethic is unquestioned, and you know how to get things done so you can balance your work and personal life in a sustainable way.
Disciplined and reliable. We are a remote company and you enjoy the benefits of working remotely while consistently delivering what you have committed to. When you hit a snag, you communicate and reset expectations early.
Collaborative. You know that your team members’ perspectives will make your solutions better. Similarly, you use your strengths to make the team perform.
Appreciation of honest feedback. You know that the best way to learn and grow is through constructive feedback delivered kindly, but without unnecessary ambiguity. You feedback given to as an opportunity to get better and strive to do the same for others.
Analytical and practical mind. You strive for simple, precise solutions to complex problems. Complex solutions are only acceptable when absolutely needed.
Why we are different
Our main goals with Motiion are easy to explain: We want to build a company that we would like to enjoy spending the rest of our careers in, that has a positive impact on the world and that will outlast us. Achieving these goals will be challenging, but we know we can do it. Here’s why:
A strong founder team
We, the founders, have a proven track record of building successful companies from scratch. We will take all of the amazing and painful experiences of the past and apply them to create a company we all will be very proud of.
Self-funded
The founders have invested $10 million to allow us to focus on building technology and product the right way. Our eyes are on the goals of building a global technology platform. We are laser focused on customer needs, but will make product priorities based on our long-term goals, not short-term revenue.
Remote-first
We believe technology that enables remote work to be better than a corporate office setting is already here and the world of business is just about to catch up. Remote work certainly comes with drawbacks, but the strongly believe the advantages vastly outnumber the disadvantages. Speaking to dozens of experienced remote employees has shown us that the number one obstacle to building a successful remote workplace is doing it half-way by having some people be co-located and some remote. We want the same mode of collaboration for everyone and our team will be working remotely most of the time.
This does not mean that you have to work from home all the time, or at all. Motiion will pay for co-working space if that’s what you prefer. We will also encourage team members that live in the same area to meet up and work together when it makes sense. We will also make sure we all meet regularly for real in-person interaction!
Personal impact of collaborating individuals
We have seen first-hand how corporate culture can devolve into empire building and reporting lines. Motiion will have great managers, but we recognize and value the skills of individual contributors. You can grow your career at Motiion doing the work you love and excel at. Your merit matters, not your title.
Benefits
We have top notch benefits, matching most of the large US tech companies, including 401k matching, excellent health insurance and a generous vacation policy."
"642","Data Scientist","Western Union","San Francisco, CA","We’re seeking a Data Scientist, based in our San Francisco, California office. In this role, we are looking for a Scientist who will be accountable for analyzing fraud data and formulating fraud control strategies to effectively balance our revenue and loss goals.
Sound interesting? Here are some specifics:
Responsible for fraud identification and development of innovative fraud prevention strategies to combat the latest developing fraud patterns for card not present (CNP) transactions conducted on all of our websites.
In addition, you will: Develop innovative analytic tools and methodologies (models/rules) and manage on-going continuous improvement.
Research and analyze card not present transaction activity to identify developing fraud patterns and develop recommendations to address fraudulent activity.
Work with cross-functional teams (monitoring team, vendor management team, product management etc.) to implement strategic initiatives and improvements to current risk management process and tools.
What you will need to succeed:
Bachelor's degree in quantitative, math, computer science related field required
Minimum of 1 year of Python programming language experience desired
Minimum of 1 year of SQL programming experience desired
Strong problem solving and analytical skills
Strong experiences in analysis and reporting required

What will make you stand out:
2+ years’ experience in risk management preferred
Advanced degree preferred
What’s in it for you?
Competitive global pay and benefits
Unparalleled experience as part of one of the most advanced compliance teams in the world, with opportunities to build valuable skills and grow your career
Diverse, global team with colleagues in over 50 countries"
"643","Data Scientist","WWE","Stamford, CT","The Data Scientist role will be instrumental in helping WWE continue its evolution into a data driven, analytics driven organization. The Data Scientist will execute analytical tasks such as model development, scoring, and deliverable production to support WWE decision makers. Projects/tasks will range from deep dives on specific topics, creation of analytical models, to building reports and dashboards with KPIs and trends. S/he will support business stakeholders through hands-on quantitative analytics of transactional and behavioral data.
Key Responsibilities :
Develop predictive and descriptive models using advanced statistical, optimization, and big data techniques including: multivariate, regression, decision trees/classification, and time series
Assist in identifying critical questions to be answered and contribute to developing analytics-driven solutions and KPIs to enable more effective decision making
Conduct analysis and data modeling to draw insights that drive critical decision making and to uncover subscriber patterns, user content consumption, and customer behavior patterns
Create models, KPIs, and dashboards to operationalize outcomes of analytics
Monitor effectiveness of analytical models and ensure accuracy of all data from source to final deliverable through a systematic data quality control process
Work in complex data environment comprising several heterogeneous internal and third party data sources, manipulate large data sets and navigate a variety of servers, data types, and data structures to complete statistical and other analyses
Work on self-serve delivery, automation, and maintenance of reports and visualizations
Work with IT partners (e.g., data warehousing team) to design optimal data architecture for analytics and BI tools
Qualifications :
At least 1 year of experience in marketing/sales analytics, segmentation, and forecasting
At least 1 year of experience with a statistical analysis tool like R, SAS or SPSS
At least 1 year of experience performing data management, mining, and manipulation
Proficiency in a wide range of analytical methods including multivariate, time series, classification, and machine learning
Working knowledge of SQL and relational data model
Working knowledge of at least two technologies: Python, Big Query, Google Analytics, Spotfire, and/or Tableau
Ability to translate quantitative results into clear and concise business presentations/reports using compelling data visualization techniques
Able to write code to query and transform both unstructured and structured data
Proven track record of identifying and highlighting key insights, signals, and trends deep within the underlying data
Bachelor’s degree in Statistics/Mathematics,Econometrics/Economics, Engineering/Computer Science, Business/Finance, or related quantitative field
Advanced degree a plus
_"
"654","TV Data Scientist","LiveRamp","Boston, MA","LiveRamp powers exceptional experiences by making it safe and easy to connect the world's data, people, and applications. We are the industry pace-setter and one of the fastest-growing SaaS businesses anywhere—the enabling product behind many of the world's biggest brands and technology platforms. TV is one of the key growth areas for LiveRamp. Our approach to audience-based TV planning & measurement brings together the audience selection precision of direct marketing, the performance accountability of digital marketing, and the emotional brand storytelling of video across consumer devices in a privacy-safe fashion. Our TV solutions are tailored to the needs of top-tier distributors, network programmers, and leading national agencies and advertisers. We are currently looking to fill a TV Analysis Expert role on this team based in Burlington, MA.

The TV Analysis Expert will be responsible for supporting the design, development, and delivery of TV advertising analytics solutions by applying digital analysis and database marketing techniques to the rapidly evolving TV and video space. This role will focus primarily on deciphering and clarifying client ad hoc analysis questions, utilizing and integrating consumer-level profile and behavioral attributes from huge volumes of data from multiple sources, interpreting, packaging, and delivering thoughtful analyses to inform client business decisions, and provide critical input to analytical product capabilities supported by LiveRamp platforms.

Do you love working with incredibly smart people who inspire you to be better and work harder every day? Do you thrive tackling challenges with cutting edge technologies to integrate nascent data sets and provide innovate insights that transform TV? Consider joining us.
What you will do:Collaborate with clients and internal stakeholders to understand business and insight goals, define a learning agenda, and identify relevant KPIs and diagnostics to pursue
Work efficiently with client data and analytics partners to define, configure, extract, aggregate, package, synthesize, and share data, results, and actionable insight to support adjustments to client campaigns, products, or business decisions
Build and foster positive reputation with client-facing delivery teams and Product & Engineering teams to successfully collaborate on designing, building, and launching analytical solutions
Act as an advanced TV advertising data subject matter expert (SME)
Build up a strong understanding and expert knowledge of the various data sources and methodologies brought together for LiveRamp TV solutions – video subscriber attributes, 3rd-party data provider attributes (demographics, psychographics, lifestyle segments) across ad industries, TV/ video media content activity (across ad formats/ platforms), campaign exposure and response events, and product purchase or conversion activity
Collaborate with client and capability teams on how to creatively leverage this rich data asset for their respective insight, segmentation, or measurement needs
Identify data gaps and advocate for additional data sources to add to solution platform to meet some unmet marketplace need(s)
Be an analytical approach artisan
Outline pragmatic solutions to answering the insight need at hand with an eye toward balancing quantitative rigor, data incompleteness, and timelines conducive to rudimentary vs. sophisticated methods
Provide input to Product and Engineering teams on measurement analysis requirements and possible solution paths
Trial, refine, and validate campaign measurement methodologies through a disciplined test-and-learn approach of in-market campaign pilots or simulations (across video channels)
Prepare and present compelling analytical presentations and effectively communicate (both in writing and verbally) complex concepts to marketing and business audiences
Provide mentorship and guidance to other data analysts where necessary
What you will need:Bachelor's degree in Business, Marketing, Math, Statistics, Economics, Computer Science or other quantitative discipline
8+ years of work experience in an analytical role in a professional services environment: digital advertising, database marketing, or interactive/ technology consulting
Critical thinking – capable of generating consistently accurate, useful reports as well as enthusiasm for translating data into actionable insight relevant to marketing program objectives
Strong quantitative and research skills with proven ability to demonstrate data interpretation capabilities in terms of reporting and dashboards
Balances desire for quantitative rigor with realities of inconsistent business data
Attention to detail and time management delivering high quality, client-ready work for multiple projects across several client engagements while meeting deadlines
Ability to articulate strategic marketing implications of campaign performance results for business audiences with clarity and persuasiveness
Hands-on fluency in data extraction, manipulation, and visualization tools such as SQL, Hive/ Impala/ BigQuery, Excel, Tableau, and/ or others with minimal supervision
Technical familiarity with scripting languages like Perl, Python, Spark, and/ or R
Proficient in integrating multiple data sources (1st-party, 3rd-party, media activity) and utilizing creative analytical approaches to answer client audience insight or campaign performance questions
Knowledgeable of the media planning, measurement, and optimization process and acumen (both online and offline)
Proficient with the application of analytic methods in digital and mobile channels
Some familiarity with statistical modeling, marketing test design, and audience segmentation
What will set you apart:Master's degree in Business, Marketing, Math, Statistics, Economics, Computer Science or other quantitative discipline
10+ years of work experience in an analytical role in a professional services environment: digital advertising, database marketing, or interactive/ technology consulting
Hands-on fluency with scripting languages like Perl, Python, Spark, and/ or R
Technical comfort with statistical clustering methods or predictive modeling
Proficient with direct and/or interactive marketing test design
Demonstrated history of innovation with emerging ad platforms, data, measurement, or analysis techniques
Working experience in digital video, cable, or TV media industries
Product development and/ or extensive client service experience with omni-channel campaign measurement systems like Comscore, Nielsen, Adobe or other DMPs
Conversant in current consumer data privacy, governance, and compliance policies, legislation, and best practices

About LiveRamp

LiveRamp powers exceptional experiences by making it safe and easy to connect the world's data, people, and applications. We are the industry pace-setter and one of the fastest-growing SaaS businesses—the enabling product behind many of the world's biggest brands and technology platforms.

LiveRamp recently debuted on the New York Stock Exchange (ticker: RAMP). Our fundamentals are exceptional: 30%+ annual revenue growth, no debt, and over 650 customers. And we're growing our team at a record pace. Want to build the future with nearly 1,000 savvy, curious LiveRampers across the U.S., Europe, and APAC? Join us!"
"655","Data Scientist","Zeus","San Francisco, CA","Zeus - Flawless Stays.
Founded in November 2015 and based in San Francisco, California, Zeus is shaking up the $12b corporate housing industry through its unique strategy of leasing unfurnished, privately-owned homes and converting them into expertly appointed, full-service corporate housing units for today’s global professional. We're passionate about delivering world-class customer service and becoming the most trusted provider of corporate housing on Earth. With 700+ homes spanning the San Francisco Bay Area, Los Angeles, Washington D.C., Seattle (more cities coming soon), we are well on our way to realizing our vision. Zeus has raised $24M in financing from Initialized Capital, Google Ventures, Bowery Capital, and Floodgate. The Zeus founders have all had previous exits and have worked in real estate and technology for over 10 years.
The Role
You will be building models to inform decisions about property acquisition, pricing, and operations across the company.
What You Will Do
Build price prediction models for house rentals
Build cost prediction models for home operations
Build data products for our website (e.g. recommended homes)
Collaborate with acquisitions, leasing, and engineering teams to integrate your model outputs
As an early member, help set the culture, processes, and tools of the data science team
What We Are Looking For
3+ years of data science experience
Demonstrated ability to lead and complete data science projects
Ability to thrive in a rapidly changing, challenging environment
Pragmatic and gets things done
Excellent communicator
Experience with price prediction (bonus)
Experience with real estate data (bonus)
Benefits
100% medical, dental, and vision coverage for employees and their dependents
Parking / commuter pass
Education or certification expense coverage
20 days paid time off per year
16 weeks parental leave for all employees
Catered daily team lunches
401K with matching"
"656","Data Scientist I","AIG","New York, NY","Functional Area:
SM - Sales & Marketing
Estimated Travel Percentage (%): No Travel
Relocation Provided: No
American General Life Insurance Company
Your future team
Data Scientists collaborate with AIG’s Life and Retirement businesses across multiple functions, including product, distribution, marketing, operations, and technology teams. By leveraging cutting edge techniques, like natural language processing and other machine learning and predictive modeling tools, they solve both classic and new challenges in an industry with a long history. They are passionate about challenging the status quo and driving transformational change.
Your contribution at AIG
As an influencer at AIG, people come to you as a “go-to” source for help and support because of your deep knowledge and expertise. You are capable of driving continual improvement and impacting the way that things get done. Because of your influence, whether direct or indirect, we are able to deliver powerful outcomes for our clients.
Position Description
This role is a data scientist with solid advanced analytics skills and excellent ability to work with different insurance functional areas. This person would be responsible for supporting efforts to develop an in-depth understanding of the customer (including policyholders, participants, and intermediaries). This would require partnering with teams within Operations, as well as within each line of business, so these findings can be translated into business impact.
Your primary focus will be to develop predictive models to support L&R functions and businesses to identify and serve customer needs, increase customer loyalty, foster stronger customer relationships, and increase efficiency of service delivery.
What we are looking for
The successful candidate must demonstrate an ability to leverage all available data sources to build a comprehensive picture of the business/customer issue and distill from that the insights that inform strong strategy and business execution. The position will employ both traditional statistical methods and machine learning techniques to answer business questions.
Position Requirements
5 years related experience
Must have NLP/Text Analytic skills
Master’s Degree
Expertise in SQL and at least two of the following: R, Python, or SAS.
Experience with big data technologies such as Hadoop, Apache Pig, MongoDB, etc.
Track record of building predictive models that have been put into live production.
It has been and will continue to be the policy of American International Group, Inc., its subsidiaries and affiliates to be an Equal Opportunity Employer. We provide equal opportunity to all qualified individuals regardless of race, color, religion, age, gender, gender expression, national origin, veteran status, disability or any other legally protected categories.
At AIG, we believe that diversity and inclusion are critical to our future and our mission – creating a foundation for a creative workplace that leads to innovation, growth, and profitability. Through a wide variety of programs and initiatives, we invest in each employee, seeking to ensure that our people are not only respected as individuals, but also truly valued for their unique perspectives."
